profile_state,profile_city,all_users,all_user_gmv,high_value_users,high_value_gmv,high_value_churn_users,all_user_share,high_value_user_share,high_value_penetration,all_gmv_share,high_value_gmv_share,user_share_gap
MG,guanhaes,17,2253.7,0,0.0,0,0.000194922833490036,0.0,0.0,0.00015610532566032306,0.0,-0.000194922833490036
MG,leopoldina,17,2038.21,0,0.0,0,0.000194922833490036,0.0,0.0,0.00014117914354799978,0.0,-0.000194922833490036
MG,oliveira,17,1499.81,0,0.0,0,0.000194922833490036,0.0,0.0,0.00010388619979527406,0.0,-0.000194922833490036
MG,sarzedo,17,1249.15,0,0.0,0,0.000194922833490036,0.0,0.0,8.652392401321941e-05,0.0,-0.000194922833490036
PI,picos,17,4255.89,0,0.0,0,0.000194922833490036,0.0,0.0,0.0002947894992343757,0.0,-0.000194922833490036
PR,irati,17,2075.55,0,0.0,0,0.000194922833490036,0.0,0.0,0.00014376554495908222,0.0,-0.000194922833490036
RJ,cachoeiras de macacu,17,2087.27,0,0.0,0,0.000194922833490036,0.0,0.0,0.00014457734529485847,0.0,-0.000194922833490036
RJ,miracema,17,1891.44,0,0.0,0,0.000194922833490036,0.0,0.0,0.00013101293746592781,0.0,-0.000194922833490036
RJ,paraty,17,3208.9,0,0.0,0,0.000194922833490036,0.0,0.0,0.00022226843835089442,0.0,-0.000194922833490036
RS,guapore,17,3861.16,0,0.0,0,0.000194922833490036,0.0,0.0,0.0002674480362189347,0.0,-0.000194922833490036
RS,panambi,17,4059.1499999999996,0,0.0,0,0.000194922833490036,0.0,0.0,0.00028116205912681385,0.0,-0.000194922833490036
RS,vacaria,17,2328.4700000000003,0,0.0,0,0.000194922833490036,0.0,0.0,0.0001612843624441108,0.0,-0.000194922833490036
RS,veranopolis,17,2344.63,0,0.0,0,0.000194922833490036,0.0,0.0,0.0001624037048866146,0.0,-0.000194922833490036
SP,conchal,17,2428.05,0,0.0,0,0.000194922833490036,0.0,0.0,0.00016818189464859896,0.0,-0.000194922833490036
SP,iracemapolis,17,1532.5,0,0.0,0,0.000194922833490036,0.0,0.0,0.00010615051318917564,0.0,-0.000194922833490036
SP,laranjal paulista,17,2583.82,0,0.0,0,0.000194922833490036,0.0,0.0,0.0001789714968929565,0.0,-0.000194922833490036
SP,monte azul paulista,17,3126.51,0,0.0,0,0.000194922833490036,0.0,0.0,0.00021656159281637164,0.0,-0.000194922833490036
SP,palmital,17,2122.03,0,0.0,0,0.000194922833490036,0.0,0.0,0.00014698503980608573,0.0,-0.000194922833490036
SP,pereira barreto,17,4266.27,0,0.0,0,0.000194922833490036,0.0,0.0,0.00029550848280821164,0.0,-0.000194922833490036
SP,sao manuel,17,3265.69,0,0.0,0,0.000194922833490036,0.0,0.0,0.00022620206813491614,0.0,-0.000194922833490036
SP,tambau,17,1698.66,0,0.0,0,0.000194922833490036,0.0,0.0,0.00011765979166977167,0.0,-0.000194922833490036
ES,castelo,16,1850.01,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00012814323713220672,0.0,-0.00018345678446121035
ES,marataizes,16,3274.31,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00022679914312590517,0.0,-0.00018345678446121035
ES,nova venecia,16,2819.62,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00019530447634483745,0.0,-0.00018345678446121035
ES,piuma,16,2549.01,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00017656033906971654,0.0,-0.00018345678446121035
MA,balsas,16,6607.7300000000005,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00045769261371322124,0.0,-0.00018345678446121035
MA,caxias,16,2604.15,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00018037967955731923,0.0,-0.00018345678446121035
MG,bambui,16,2360.88,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00016352928129074125,0.0,-0.00018345678446121035
MG,carmo do paranaiba,16,4652.95,0,0.0,0,0.00018345678446121035,0.0,0.0,0.0003222923525896083,0.0,-0.00018345678446121035
MG,jacutinga,16,3136.24,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00021723555333404252,0.0,-0.00018345678446121035
MG,ouro fino,16,2978.2200000000003,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00020629010204911366,0.0,-0.00018345678446121035
MG,santa vitoria,16,4546.18,0,0.0,0,0.00018345678446121035,0.0,0.0,0.0003148967961176943,0.0,-0.00018345678446121035
MG,santana do paraiso,16,3077.73,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00021318278561678402,0.0,-0.00018345678446121035
MG,visconde do rio branco,16,1872.3200000000002,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00012968856695227233,0.0,-0.00018345678446121035
MS,ponta pora,16,4652.16,0,0.0,0,0.00018345678446121035,0.0,0.0,0.0003222376322598077,0.0,-0.00018345678446121035
MT,agua boa,16,3358.86,0,0.0,0,0.00018345678446121035,0.0,0.0,0.0002326556037393765,0.0,-0.00018345678446121035
MT,juina,16,5365.0,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00037161337896243215,0.0,-0.00018345678446121035
MT,sorriso,16,3515.49,0,0.0,0,0.00018345678446121035,0.0,0.0,0.0002435047749503524,0.0,-0.00018345678446121035
PA,paragominas,16,2723.72,0,0.0,0,0.00018345678446121035,0.0,0.0,0.0001886618439044838,0.0,-0.00018345678446121035
PA,tucurui,16,5756.650000000001,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00039874150195789103,0.0,-0.00018345678446121035
PI,floriano,16,2913.63,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00020181619559111113,0.0,-0.00018345678446121035
PR,jaguariaiva,16,2078.8,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00014399066023990754,0.0,-0.00018345678446121035
PR,laranjeiras do sul,16,2154.6,0,0.0,0,0.00018345678446121035,0.0,0.0,0.0001492410412511568,0.0,-0.00018345678446121035
PR,mandaguari,16,5493.85,0,0.0,0,0.00018345678446121035,0.0,0.0,0.0003805383340191534,0.0,-0.00018345678446121035
RJ,itatiaia,16,1731.59,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00011994072896133417,0.0,-0.00018345678446121035
RJ,paraiba do sul,16,3311.41,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00022936892063932663,0.0,-0.00018345678446121035
RO,ji-parana,16,4435.13,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00030720478013749334,0.0,-0.00018345678446121035
RS,canela,16,2702.96,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00018722387675681185,0.0,-0.00018345678446121035
RS,charqueadas,16,2125.02,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00014719214586444502,0.0,-0.00018345678446121035
RS,ibiruba,16,3216.25,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00022277754521676094,0.0,-0.00018345678446121035
RS,torres,16,1833.3200000000002,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00012698718358236834,0.0,-0.00018345678446121035
SC,ararangua,16,2164.46,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00014992400638006074,0.0,-0.00018345678446121035
SC,timbo,16,3358.05,0,0.0,0,0.00018345678446121035,0.0,0.0,0.0002325994980847708,0.0,-0.00018345678446121035
SP,bonfim paulista,16,2473.08,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00017130095344723424,0.0,-0.00018345678446121035
SP,cajati,16,2100.69,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00014550689823906646,0.0,-0.00018345678446121035
SP,guararapes,16,1488.07,0,0.0,0,0.00018345678446121035,0.0,0.0,0.0001030730141346927,0.0,-0.00018345678446121035
SP,jarinu,16,1635.55,0,0.0,0,0.00018345678446121035,0.0,0.0,0.000113288399247345,0.0,-0.00018345678446121035
SP,socorro,16,2310.2400000000002,0,0.0,0,0.00018345678446121035,0.0,0.0,0.00016002163888428133,0.0,-0.00018345678446121035
BA,cruz das almas,15,2184.81,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00015133357436922858,0.0,-0.0001719907354323847
BA,senhor do bonfim,15,2880.59,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0001995276390131207,0.0,-0.0001719907354323847
ES,venda nova do imigrante,15,3171.23,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0002196591790805282,0.0,-0.0001719907354323847
GO,inhumas,15,2692.33,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0001864875766229124,0.0,-0.0001719907354323847
MG,barao de cocais,15,1867.29,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00012934015776379495,0.0,-0.0001719907354323847
MG,caxambu,15,2084.64,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0001443951750829906,0.0,-0.0001719907354323847
MG,joao pinheiro,15,2524.14,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00017483768767460084,0.0,-0.0001719907354323847
MG,manhumirim,15,2625.5,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00018185851378674104,0.0,-0.0001719907354323847
MG,paraisopolis,15,2453.22,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00016992532591579083,0.0,-0.0001719907354323847
MT,campo novo do parecis,15,5838.68,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0004044234116459224,0.0,-0.0001719907354323847
PB,patos,15,4698.33,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0003254356545723325,0.0,-0.0001719907354323847
PE,salgueiro,15,2839.67,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00019669326446192912,0.0,-0.0001719907354323847
PE,vitoria de santo antao,15,2988.4700000000003,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00020700008101171664,0.0,-0.0001719907354323847
PR,rio negro,15,2472.91,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00017128917818639105,0.0,-0.0001719907354323847
PR,sarandi,15,1850.6,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00012818410421395655,0.0,-0.0001719907354323847
RJ,cantagalo,15,2289.85,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0001586093002455033,0.0,-0.0001719907354323847
RJ,itaocara,15,1975.3600000000001,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00013682576034803915,0.0,-0.0001719907354323847
RO,vilhena,15,2546.92,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00017641557262758578,0.0,-0.0001719907354323847
RS,dois irmaos,15,3616.21,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00025048127066873004,0.0,-0.0001719907354323847
RS,igrejinha,15,1341.71,0,0.0,0,0.0001719907354323847,0.0,0.0,9.293520721112486e-05,0.0,-0.0001719907354323847
RS,nova prata,15,1541.25,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00010675659279139768,0.0,-0.0001719907354323847
SC,sao francisco do sul,15,1890.5,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0001309478272000891,0.0,-0.0001719907354323847
SP,agudos,15,1386.9,0,0.0,0,0.0001719907354323847,0.0,0.0,9.606534860820077e-05,0.0,-0.0001719907354323847
SP,americo brasiliense,15,2688.89,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0001862493007564388,0.0,-0.0001719907354323847
SP,bariri,15,3075.22,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0002130089273537466,0.0,-0.0001719907354323847
SP,bastos,15,1673.94,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00011594753021069407,0.0,-0.0001719907354323847
SP,candido mota,15,1732.89,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00012003077507366432,0.0,-0.0001719907354323847
SP,cerqueira cesar,15,3708.96,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0002569057144522838,0.0,-0.0001719907354323847
SP,espirito santo do pinhal,15,2223.87,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0001540391137135478,0.0,-0.0001719907354323847
SP,ipero,15,2935.31,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00020331788767981673,0.0,-0.0001719907354323847
SP,novo horizonte,15,3088.17,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00021390592516503526,0.0,-0.0001719907354323847
SP,piraju,15,4999.18,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00034627440295273285,0.0,-0.0001719907354323847
SP,pitangueiras,15,1576.67,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00010921000302119253,0.0,-0.0001719907354323847
SP,pompeia,15,2142.13,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0001483772912351901,0.0,-0.0001719907354323847
SP,santa adelia,15,1861.06,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00012890862908701285,0.0,-0.0001719907354323847
SP,santa rita do passa quatro,15,2436.27,0,0.0,0,0.0001719907354323847,0.0,0.0,0.0001687512631434864,0.0,-0.0001719907354323847
SP,taquarituba,15,2799.35,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00019390044965488993,0.0,-0.0001719907354323847
SP,viradouro,15,2176.75,0,0.0,0,0.0001719907354323847,0.0,0.0,0.00015077528847278176,0.0,-0.0001719907354323847
ES,guacui,14,4187.88,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00029007870223470467,0.0,-0.00016052468640355907
GO,posse,14,1824.92,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00012640534716423516,0.0,-0.00016052468640355907
GO,quirinopolis,14,1789.8,0,0.0,0,0.00016052468640355907,0.0,0.0,0.0001239727168065165,0.0,-0.00016052468640355907
GO,senador canedo,14,1640.6000000000001,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00011363819376062744,0.0,-0.00016052468640355907
GO,uruacu,14,1988.69,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00013774907933062426,0.0,-0.00016052468640355907
MG,claudio,14,2486.26,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00017221388249378128,0.0,-0.00016052468640355907
MG,janauba,14,3425.63,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00023728051060113261,0.0,-0.00016052468640355907
MG,santo antonio do monte,14,2247.31,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00015566271438510035,0.0,-0.00016052468640355907
MS,chapadao do sul,14,1913.4099999999999,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00013253471676430705,0.0,-0.00016052468640355907
PE,ipojuca,14,1825.56,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00012644967755799769,0.0,-0.00016052468640355907
PR,marialva,14,2910.66,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00020161047485755688,0.0,-0.00016052468640355907
PR,sao mateus do sul,14,2221.84,0,0.0,0,0.00016052468640355907,0.0,0.0,0.0001538985032458323,0.0,-0.00016052468640355907
RJ,bom jardim,14,2474.68,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00017141177943164054,0.0,-0.00016052468640355907
RJ,pirai,14,2463.69,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00017065054345124966,0.0,-0.00016052468640355907
RJ,sao francisco de itabapoana,14,1816.41,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00012581589145967408,0.0,-0.00016052468640355907
RJ,sao joao da barra,14,2479.68,0,0.0,0,0.00016052468640355907,0.0,0.0,0.0001717581106329103,0.0,-0.00016052468640355907
RS,estrela,14,2303.72,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00015957002299782556,0.0,-0.00016052468640355907
RS,santo antonio da patrulha,14,5178.54,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00035869799580468095,0.0,-0.00016052468640355907
RS,sao borja,14,2518.24,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00017442901685710253,0.0,-0.00016052468640355907
RS,sao lourenco do sul,14,2453.15,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00016992047727897307,0.0,-0.00016052468640355907
RS,sao luiz gonzaga,14,3831.87,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00026541922804189654,0.0,-0.00016052468640355907
SC,bombinhas,14,2081.86,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00014420261493508464,0.0,-0.00016052468640355907
SC,penha,14,2192.4500000000003,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00015186276844476879,0.0,-0.00016052468640355907
SC,porto uniao,14,3329.43,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00023061709828870277,0.0,-0.00016052468640355907
SE,itabaiana,14,3601.7799999999997,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00024948175882186555,0.0,-0.00016052468640355907
SP,barrinha,14,3139.4900000000002,0,0.0,0,0.00016052468640355907,0.0,0.0,0.0002174606686148679,0.0,-0.00016052468640355907
SP,bom jesus dos perdoes,14,1747.56,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00012104691081818973,0.0,-0.00016052468640355907
SP,cordeiropolis,14,1539.72,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00010665061544380915,0.0,-0.00016052468640355907
SP,cunha,14,3118.0,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00021597213711181052,0.0,-0.00016052468640355907
SP,osvaldo cruz,14,2032.12,0,0.0,0,0.00016052468640355907,0.0,0.0,0.00014075731214485324,0.0,-0.00016052468640355907
SP,santo anastacio,14,2240.33,0,0.0,0,0.00016052468640355907,0.0,0.0,0.0001551792360281278,0.0,-0.00016052468640355907
BA,pojuca,13,1820.78,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00012611858492958381,0.0,-0.0001490586373747334
BA,serrinha,13,2314.11,0,0.0,0,0.0001490586373747334,0.0,0.0,0.0001602896992340641,0.0,-0.0001490586373747334
CE,eusebio,13,2707.57,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00018754319412438256,0.0,-0.0001490586373747334
CE,iguatu,13,4125.41,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00028575164020604047,0.0,-0.0001490586373747334
ES,santa maria de jetiba,13,1749.87,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00012120691583317635,0.0,-0.0001490586373747334
GO,novo gama,13,2001.41,0,0.0,0,0.0001490586373747334,0.0,0.0,0.0001386301459066545,0.0,-0.0001490586373747334
GO,porangatu,13,2162.74,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00014980486844682394,0.0,-0.0001490586373747334
MA,sao jose de ribamar,13,1834.55,0,0.0,0,0.0001490586373747334,0.0,0.0,0.0001270723810578807,0.0,-0.0001490586373747334
MG,conselheiro pena,13,2307.71,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00015984639529643884,0.0,-0.0001490586373747334
MG,iturama,13,1867.0,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00012932007055412132,0.0,-0.0001490586373747334
MT,mirassol d'oeste,13,2081.68,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00014419014701183891,0.0,-0.0001490586373747334
PA,marituba,13,1663.07,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00011519460617913364,0.0,-0.0001490586373747334
PR,jacarezinho,13,1534.4,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00010628211904565815,0.0,-0.0001490586373747334
PR,loanda,13,2042.79,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00014149638292836286,0.0,-0.0001490586373747334
PR,piraquara,13,1876.75,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00012999541639659732,0.0,-0.0001490586373747334
RJ,natividade,13,3081.95,0,0.0,0,0.0001490586373747334,0.0,0.0,0.0002134750891506557,0.0,-0.0001490586373747334
RJ,parati,13,3088.59,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00021393501698594193,0.0,-0.0001490586373747334
RS,frederico westphalen,13,1246.4,0,0.0,0,0.0001490586373747334,0.0,0.0,8.633344185252106e-05,0.0,-0.0001490586373747334
RS,imbe,13,3105.67,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00021511808436947935,0.0,-0.0001490586373747334
RS,palmeira das missoes,13,1786.6,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00012375106483770388,0.0,-0.0001490586373747334
SC,barra velha,13,1757.81,0,0.0,0,0.0001490586373747334,0.0,0.0,0.0001217568897807927,0.0,-0.0001490586373747334
SC,fraiburgo,13,2338.54,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00016198187348346804,0.0,-0.0001490586373747334
SC,ituporanga,13,3470.86,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00024041342264781868,0.0,-0.0001490586373747334
SC,laguna,13,2696.25,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00018675910028470786,0.0,-0.0001490586373747334
SC,taio,13,4792.66,0,0.0,0,0.0001490586373747334,0.0,0.0,0.0003319695390154874,0.0,-0.0001490586373747334
SE,nossa senhora do socorro,13,2499.23,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00017311226562987498,0.0,-0.0001490586373747334
SP,casa branca,13,1500.45,0,0.0,0,0.0001490586373747334,0.0,0.0,0.0001039305301890366,0.0,-0.0001490586373747334
SP,guariba,13,1767.95,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00012245924945696775,0.0,-0.0001490586373747334
SP,iguape,13,1419.97,0,0.0,0,0.0001490586373747334,0.0,0.0,9.835598317339884e-05,0.0,-0.0001490586373747334
SP,pariquera-acu,13,1882.87,0,0.0,0,0.0001490586373747334,0.0,0.0,0.00013041932578695145,0.0,-0.0001490586373747334
BA,irece,12,2660.9100000000003,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00018431123135413335,0.0,-0.00013759258834590777
BA,santa maria da vitoria,12,1972.82,0,0.0,0,0.00013759258834590777,0.0,0.0,0.0001366498240977941,0.0,-0.00013759258834590777
ES,anchieta,12,2387.85,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00016539739179039024,0.0,-0.00013759258834590777
ES,jaguare,12,1333.13,0,0.0,0,0.00013759258834590777,0.0,0.0,9.234090286974598e-05,0.0,-0.00013759258834590777
ES,sao gabriel da palha,12,1691.88,0,0.0,0,0.00013759258834590777,0.0,0.0,0.0001171901665608499,0.0,-0.00013759258834590777
GO,ipora,12,2197.25,0,0.0,0,0.00013759258834590777,0.0,0.0,0.0001521952463979877,0.0,-0.00013759258834590777
GO,morrinhos,12,1804.72,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00012500616911110542,0.0,-0.00013759258834590777
GO,niquelandia,12,1902.01,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00013174508162541203,0.0,-0.00013759258834590777
MG,almenara,12,2969.66,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00020569718303253983,0.0,-0.00013759258834590777
MG,bocaiuva,12,1943.22,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00013459954338627725,0.0,-0.00013759258834590777
MG,buritis,12,1871.49,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00012963107597286153,0.0,-0.00013759258834590777
MG,conceicao do mato dentro,12,1606.34,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00011126513236952716,0.0,-0.00013759258834590777
MG,divino,12,1372.8799999999999,0,0.0,0,0.00013759258834590777,0.0,0.0,9.509423591984041e-05,0.0,-0.00013759258834590777
MG,esmeraldas,12,1838.8700000000001,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00012737161121577776,0.0,-0.00013759258834590777
MG,itanhandu,12,2086.75,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00014454132684992642,0.0,-0.00013759258834590777
MG,itapecerica,12,1603.68,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00011108088417045167,0.0,-0.00013759258834590777
MG,matozinhos,12,944.16,0,0.0,0,0.00013759258834590777,0.0,0.0,6.539841339816773e-05,0.0,-0.00013759258834590777
MG,nova era,12,1510.4,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00010461972927956338,0.0,-0.00013759258834590777
MG,paraguacu,12,1826.29,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00012650024191338308,0.0,-0.00013759258834590777
MG,sao joao nepomuceno,12,3033.7,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00021013299305840268,0.0,-0.00013759258834590777
MG,tupaciguara,12,1593.13,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00011035012533577252,0.0,-0.00013759258834590777
MS,paranaiba,12,1668.48,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00011556933653890752,0.0,-0.00013759258834590777
PA,redencao,12,1818.48,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00012595927257699974,0.0,-0.00013759258834590777
PR,lapa,12,2313.92,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00016027653864841585,0.0,-0.00013759258834590777
RJ,aperibe,12,1835.91,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00012716658314462607,0.0,-0.00013759258834590777
RJ,barra de sao joao,12,2768.13,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00019173795763416168,0.0,-0.00013759258834590777
RJ,carmo,12,1742.8600000000001,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00012072135948899619,0.0,-0.00013759258834590777
RJ,conceicao de macabu,12,1970.24,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00013647111719793892,0.0,-0.00013759258834590777
RJ,paty do alferes,12,2597.71,0,0.0,0,0.00013759258834590777,0.0,0.0,0.0001799336049700838,0.0,-0.00013759258834590777
RJ,pinheiral,12,2245.73,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00015555327372549911,0.0,-0.00013759258834590777
RO,ariquemes,12,4969.64,0,0.0,0,0.00013759258834590777,0.0,0.0,0.0003442282782156312,0.0,-0.00013759258834590777
RS,camaqua,12,1998.21,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00013840849393784185,0.0,-0.00013759258834590777
RS,eldorado do sul,12,2033.41,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00014084666559478084,0.0,-0.00013759258834590777
RS,feliz,12,2698.71,0,0.0,0,0.00013759258834590777,0.0,0.0,0.0001869294952357326,0.0,-0.00013759258834590777
RS,flores da cunha,12,1732.57,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00012000860987678305,0.0,-0.00013759258834590777
RS,lagoa vermelha,12,1793.46,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00012422623124584597,0.0,-0.00013759258834590777
RS,santa vitoria do palmar,12,2049.67,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00014197293466131005,0.0,-0.00013759258834590777
RS,teutonia,12,1826.2199999999998,0,0.0,0,0.00013759258834590777,0.0,0.0,0.0001264953932765653,0.0,-0.00013759258834590777
RS,tres de maio,12,2334.85,0,0.0,0,0.00013759258834590777,0.0,0.0,0.000161726281056931,0.0,-0.00013759258834590777
SC,campos novos,12,2015.11,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00013957909339813357,0.0,-0.00013759258834590777
SC,ibirama,12,1295.25,0,0.0,0,0.00013759258834590777,0.0,0.0,8.971709768892641e-05,0.0,-0.00013759258834590777
SP,aluminio,12,1100.44,0,0.0,0,0.00013759258834590777,0.0,0.0,7.622334142505478e-05,0.0,-0.00013759258834590777
SP,cesario lange,12,2209.06,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00015301328069538682,0.0,-0.00013759258834590777
SP,jose bonifacio,12,1666.93,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00011546197386651389,0.0,-0.00013759258834590777
SP,junqueiropolis,12,2362.43,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00016363664396313487,0.0,-0.00013759258834590777
SP,lucelia,12,1147.89,0,0.0,0,0.00013759258834590777,0.0,0.0,7.951002452510462e-05,0.0,-0.00013759258834590777
SP,macatuba,12,3452.45,0,0.0,0,0.00013759258834590777,0.0,0.0,0.0002391382311647435,0.0,-0.00013759258834590777
SP,pilar do sul,12,1225.32,0,0.0,0,0.00013759258834590777,0.0,0.0,8.487330950796782e-05,0.0,-0.00013759258834590777
SP,pirajui,12,1789.32,0,0.0,0,0.00013759258834590777,0.0,0.0,0.00012393946901119462,0.0,-0.00013759258834590777
