"purchase_month","category_name","monthly_sales_amount","sales_mom_growth","monthly_order_count","order_mom_growth","monthly_item_count","item_mom_growth"
"2018-04",food,1665.43,0.06765177254952238,36,0.09090909090909091,40,0.14285714285714285
"2018-04",food_drink,605.07,-0.7426077412932783,16,-0.058823529411764705,18,-0.05263157894736842
"2018-04",furniture_bedroom,1301.9,0.2146855756671022,6,0.0,7,0.16666666666666666
"2018-04",furniture_decor,56217.62,0.09543360995729346,458,0.06511627906976744,586,0.005145797598627788
"2018-04",furniture_living_room,5041.83,0.4315775426123054,24,0.2631578947368421,33,0.7368421052631579
"2018-04",garden_tools,34526.04,0.2895418968038999,232,0.1658291457286432,282,0.11462450592885376
"2018-04",health_beauty,91058.45,0.07776057755504667,619,0.023140495867768594,685,0.04420731707317073
"2018-04",home_appliances,15019.63,0.5207303330400471,104,0.4857142857142857,104,0.4857142857142857
"2018-04",home_appliances_2,20741.69,2.6722655005134377,23,0.9166666666666666,23,0.9166666666666666
"2018-04",home_comfort_2,12.9,-0.6313232352100601,1,0.0,1,0.0
"2018-04",home_confort,1939.4,-0.2311229870201952,15,-0.2857142857142857,18,-0.14285714285714285
"2018-04",home_construction,9204.65,0.7530963658768385,58,0.7575757575757576,75,0.7441860465116279
"2018-04",housewares,44363.29,0.2656378558557941,411,0.27639751552795033,462,0.18461538461538463
"2018-04",industry_commerce_and_business,5690.61,0.9472052558640867,48,0.8461538461538461,53,0.8275862068965517
"2018-04",kitchen_dining_laundry_garden_furniture,3110.57,0.09424623416096203,18,0.5,19,0.5833333333333334
"2018-04",la_cuisine,280.0,-0.2802056555269923,1,0.0,2,1.0
"2018-04",luggage_accessories,8680.48,0.48339391329460984,53,0.0392156862745098,57,0.017857142857142856
"2018-04",market_place,627.23,-0.5950062631558557,15,-0.0625,15,-0.11764705882352941
"2018-04",music,1696.86,4.237707195110658,5,1.5,5,1.5
"2018-04",musical_instruments,19375.31,1.1693474707212757,57,0.16326530612244897,60,0.1320754716981132
"2018-04",office_furniture,19997.8,-0.35201758558521196,86,-0.4228187919463087,131,-0.345
"2018-04",party_supplies,43.8,-0.9520735310208995,1,-0.8,2,-0.6666666666666666
"2018-04",perfumery,17430.41,-0.13203295707374016,159,-0.12637362637362637,174,-0.12121212121212122
"2018-04",pet_shop,18282.97,0.36437936420399397,150,0.3888888888888889,166,0.36065573770491804
"2018-04",signaling_and_security,2222.3,1.410565137216618,22,2.142857142857143,36,3.0
"2018-04",small_appliances,12071.76,-0.13477607083624207,60,0.7647058823529411,66,0.8857142857142857
"2018-04",small_appliances_home_oven_and_coffee,13211.99,0.6743324589083628,13,0.8571428571428571,13,0.8571428571428571
"2018-04",sports_leisure,65793.52,-0.19426929437490695,520,-0.1937984496124031,586,-0.1994535519125683
"2018-04",stationery,11263.45,-0.13316335404587126,128,-0.11724137931034483,152,-0.06748466257668712
"2018-04",tablets_printing_image,52.0,-0.7994523506498515,1,-0.5,1,-0.6666666666666666
"2018-04",telephony,16312.06,-0.34117788656685555,245,-0.234375,279,-0.16467065868263472
"2018-04",toys,23140.41,0.014149634820565775,193,-0.10232558139534884,202,-0.10222222222222223
"2018-04",unknown,7987.9,-0.5195311701138392,72,-0.424,74,-0.44360902255639095
"2018-04",watches_gifts,88623.07,-0.07357331364718674,462,0.13513513513513514,494,0.17339667458432304
"2018-05",agro_industry_and_commerce,3279.75,-0.2712800231075166,8,-0.3333333333333333,8,-0.3333333333333333
"2018-05",air_conditioning,1851.3,-0.43242820659821757,13,-0.4090909090909091,14,-0.391304347826087
"2018-05",art,2491.97,0.16431962173173584,33,0.2692307692307692,34,0.3076923076923077
"2018-05",arts_and_craftmanship,89.8,4.616010006253909,1,0.0,1,0.0
"2018-05",audio,2697.68,-0.6170825839913584,20,-0.3333333333333333,21,-0.3225806451612903
"2018-05",auto,40851.44,-0.1487405242114875,295,-0.10060975609756098,308,-0.11494252873563218
"2018-05",baby,33253.65,-0.29549172669689466,218,0.013953488372093023,239,0.008438818565400843
"2018-05",bed_bath_table,71265.07,-0.0016046599301956623,600,0.0,740,0.005434782608695652
"2018-05",books_general_interest,5925.13,-0.0556824357599239,48,0.14285714285714285,50,0.02040816326530612
"2018-05",books_imported,410.92,0.29224189439919496,9,1.25,10,1.5
"2018-05",books_technical,3040.53,1.5940875351932433,54,1.3478260869565217,55,1.391304347826087
"2018-05",christmas_supplies,524.53,0.9063419952753045,6,-0.3333333333333333,6,-0.5
"2018-05",cine_photo,2108.29,3.0408824318626135,16,2.2,17,2.4
"2018-05",computers,8699.92,-0.3684231922944017,6,-0.5384615384615384,13,-0.13333333333333333
"2018-05",computers_accessories,50631.83,-0.1174649517438283,399,-0.14193548387096774,453,-0.13878326996197718
"2018-05",consoles_games,5279.27,-0.04205732120013423,38,0.02702702702702703,52,0.3
"2018-05",construction_tools_construction,20748.6,0.6042115908435474,89,0.17105263157894737,125,0.3888888888888889
"2018-05",construction_tools_lights,4354.81,-0.12248648409021749,30,-0.1891891891891892,38,-0.19148936170212766
"2018-05",construction_tools_safety,6045.01,1.093683977196373,21,-0.08695652173913043,22,-0.08333333333333333
"2018-05",cool_stuff,29949.12,-0.14493163677455892,168,-0.13402061855670103,175,-0.15048543689320387
"2018-05",costruction_tools_garden,1073.28,-0.1910701768931029,13,0.08333333333333333,16,-0.1111111111111111
"2018-05",costruction_tools_tools,417.9,-0.6864942722751108,5,-0.6875,5,-0.7058823529411765
"2018-05",diapers_and_hygiene,117.0,-0.21476510067114093,3,-0.25,3,-0.25
"2018-05",drinks,2505.99,-0.5004445383578793,33,0.13793103448275862,47,-0.12962962962962962
"2018-05",dvds_blu_ray,439.94,3.756108108108108,6,0.5,7,0.4
"2018-05",electronics,16176.79,0.49229213771294533,219,0.08955223880597014,231,0.08962264150943396
"2018-05",fashion_bags_accessories,11490.17,0.3980264878906416,104,0.13043478260869565,110,0.0784313725490196
"2018-05",fashion_male_clothing,129.99,-0.33338461538461533,1,0.0,1,0.0
"2018-05",fashion_shoes,1582.7,0.10009035935219295,10,-0.09090909090909091,10,-0.09090909090909091
"2018-05",fashion_underwear_beach,207.4,-0.4229271007234279,5,-0.16666666666666666,6,0.0
"2018-05",fixed_telephony,1846.2,-0.03940809806757756,11,0.1,16,0.45454545454545453
"2018-05",flowers,16.4,-0.8964646464646464,1,-0.6666666666666666,1,-0.6666666666666666
"2018-05",food,1542.93,-0.0735545774965024,36,0.0,44,0.1
"2018-05",food_drink,1239.44,1.048424149271985,15,-0.0625,25,0.3888888888888889
"2018-05",furniture_bedroom,1484.98,0.1406252400337967,5,-0.16666666666666666,6,-0.14285714285714285
"2018-05",furniture_decor,53706.45,-0.044668735531671486,456,-0.004366812227074236,597,0.01877133105802048
"2018-05",furniture_living_room,2721.08,-0.4602991374163746,13,-0.4583333333333333,16,-0.5151515151515151
"2018-05",garden_tools,37700.79,0.09195233510706702,227,-0.021551724137931036,288,0.02127659574468085
"2018-05",health_beauty,94534.38,0.03817251446735594,669,0.08077544426494346,751,0.09635036496350365
"2018-05",home_appliances,6149.67,-0.5905578233285373,63,-0.3942307692307692,64,-0.38461538461538464
"2018-05",home_appliances_2,14441.24,-0.30375779408524567,23,0.0,23,0.0
"2018-05",home_confort,2708.7,0.396669072909147,18,0.2,21,0.16666666666666666
"2018-05",home_construction,10155.28,0.10327714796325782,63,0.08620689655172414,79,0.05333333333333334
"2018-05",housewares,62824.57,0.4161386587874794,492,0.19708029197080293,618,0.33766233766233766
"2018-05",industry_commerce_and_business,3780.99,-0.33557386642205317,34,-0.2916666666666667,40,-0.24528301886792453
"2018-05",kitchen_dining_laundry_garden_furniture,2310.09,-0.2573419019665206,10,-0.4444444444444444,13,-0.3157894736842105
"2018-05",luggage_accessories,6618.46,-0.23754677160710003,44,-0.16981132075471697,49,-0.14035087719298245
"2018-05",market_place,957.45,0.5264735424007143,13,-0.13333333333333333,14,-0.06666666666666667
"2018-05",music,729.0,-0.5703829426116473,5,0.0,5,0.0
"2018-05",musical_instruments,18757.07,-0.03190865075191063,59,0.03508771929824561,61,0.016666666666666666
"2018-05",office_furniture,20835.87,0.04190810989208812,82,-0.046511627906976744,104,-0.20610687022900764
"2018-05",party_supplies,100.7,1.2990867579908678,3,2.0,4,1.0
"2018-05",perfumery,24482.7,0.40459690850645513,179,0.12578616352201258,197,0.13218390804597702
"2018-05",pet_shop,11708.46,-0.3595974833410546,127,-0.15333333333333332,136,-0.18072289156626506
"2018-05",signaling_and_security,683.5,-0.6924357647482339,6,-0.7272727272727273,7,-0.8055555555555556
"2018-05",small_appliances,10620.99,-0.12017883059305358,39,-0.35,48,-0.2727272727272727
"2018-05",small_appliances_home_oven_and_coffee,10161.6,-0.23088043511991754,9,-0.3076923076923077,9,-0.3076923076923077
"2018-05",sports_leisure,59209.92,-0.10006456562895565,449,-0.13653846153846153,489,-0.16552901023890784
"2018-05",stationery,12923.39,0.1473740283838432,124,-0.03125,130,-0.14473684210526316
"2018-05",tablets_printing_image,49.9,-0.040384615384615415,1,0.0,1,0.0
"2018-05",telephony,18944.28,0.16136649816148294,237,-0.0326530612244898,250,-0.1039426523297491
"2018-05",toys,31538.41,0.36291491810214255,211,0.09326424870466321,218,0.07920792079207921
"2018-05",unknown,5055.04,-0.36716283378610143,39,-0.4583333333333333,44,-0.40540540540540543
"2018-05",watches_gifts,119364.98,0.3468838305872273,585,0.2662337662337662,625,0.2651821862348178
"2018-06",agro_industry_and_commerce,3515.8,0.07197194908148492,10,0.25,10,0.25
"2018-06",air_conditioning,3567.9,0.9272403176146493,9,-0.3076923076923077,15,0.07142857142857142
"2018-06",art,2500.14,0.003278530640417049,28,-0.15151515151515152,28,-0.17647058823529413
"2018-06",audio,1830.69,-0.3213835592064292,19,-0.05,20,-0.047619047619047616
"2018-06",auto,44962.59,0.1006365993463142,268,-0.09152542372881356,295,-0.04220779220779221
"2018-06",baby,30550.32,-0.08129423386605686,205,-0.05963302752293578,223,-0.06694560669456066
"2018-06",bed_bath_table,70857.08,-0.005724964558373481,649,0.08166666666666667,764,0.032432432432432434
"2018-06",books_general_interest,3275.49,-0.4471868127787914,32,-0.3333333333333333,38,-0.24
"2018-06",books_imported,468.17,0.1393215224374574,9,0.0,9,-0.1
"2018-06",books_technical,1747.43,-0.4252876965529036,26,-0.5185185185185185,26,-0.5272727272727272
"2018-06",christmas_supplies,306.19,-0.4162583646311936,6,0.0,7,0.16666666666666666
"2018-06",cine_photo,435.85,-0.7932684782454027,9,-0.4375,13,-0.23529411764705882
"2018-06",computers,13127.0,0.5088644493282697,8,0.3333333333333333,13,0.0
"2018-06",computers_accessories,41806.37,-0.17430655775230716,352,-0.11779448621553884,401,-0.11479028697571744
"2018-06",consoles_games,6903.01,0.3075690389012117,41,0.07894736842105263,43,-0.17307692307692307
"2018-06",construction_tools_construction,22947.72,0.10598883780110478,108,0.21348314606741572,113,-0.096
"2018-06",construction_tools_lights,4583.41,0.05249367940277519,35,0.16666666666666666,44,0.15789473684210525
"2018-06",construction_tools_safety,2565.37,-0.5756218765560355,16,-0.23809523809523808,16,-0.2727272727272727
"2018-06",cool_stuff,19316.37,-0.3550271260057057,100,-0.40476190476190477,103,-0.4114285714285714
"2018-06",costruction_tools_garden,799.44,-0.2551431127012522,11,-0.15384615384615385,11,-0.3125
"2018-06",costruction_tools_tools,527.0,0.2610672409667385,4,-0.2,4,-0.2
"2018-06",diapers_and_hygiene,321.0,1.7435897435897436,7,1.3333333333333333,7,1.3333333333333333
"2018-06",drinks,1567.07,-0.3746702899851954,30,-0.09090909090909091,33,-0.2978723404255319
"2018-06",dvds_blu_ray,382.88,-0.12969950447788337,5,-0.16666666666666666,6,-0.14285714285714285
"2018-06",electronics,9664.57,-0.40256565115823356,174,-0.2054794520547945,191,-0.17316017316017315
"2018-06",fashion_bags_accessories,7869.95,-0.3150710563899403,82,-0.21153846153846154,87,-0.20909090909090908
"2018-06",fashion_childrens_clothes,89.99,,1,,1,
"2018-06",fashion_male_clothing,447.8,2.444880375413493,6,5.0,7,6.0
"2018-06",fashion_shoes,1230.58,-0.22248057117583883,10,0.0,10,0.0
"2018-06",fashion_underwear_beach,129.3,-0.3765670202507232,3,-0.4,7,0.16666666666666666
"2018-06",fixed_telephony,2080.32,0.12681182970425744,15,0.36363636363636365,17,0.0625
"2018-06",flowers,108.0,5.585365853658537,1,0.0,2,1.0
"2018-06",food,1371.18,-0.11131418794112499,24,-0.3333333333333333,24,-0.45454545454545453
"2018-06",food_drink,293.85,-0.7629171238623894,9,-0.4,11,-0.56
"2018-06",furniture_bedroom,1559.99,0.05051246481434093,8,0.6,9,0.5
"2018-06",furniture_decor,42042.22,-0.21718490051008765,316,-0.30701754385964913,402,-0.32663316582914576
"2018-06",furniture_living_room,3541.62,0.3015493848030929,27,1.0769230769230769,29,0.8125
"2018-06",garden_tools,17948.72,-0.523916607583024,148,-0.34801762114537443,184,-0.3611111111111111
"2018-06",health_beauty,106745.72,0.12917353453843983,790,0.18086696562032886,875,0.16511318242343542
"2018-06",home_appliances,5830.38,-0.051919859114391495,65,0.031746031746031744,65,0.015625
"2018-06",home_appliances_2,8312.72,-0.42437630009611366,18,-0.21739130434782608,19,-0.17391304347826086
"2018-06",home_comfort_2,25.8,,1,,2,
"2018-06",home_confort,2386.49,-0.1189537416472847,16,-0.1111111111111111,16,-0.23809523809523808
"2018-06",home_construction,9094.59,-0.10444714473653119,60,-0.047619047619047616,71,-0.10126582278481013
"2018-06",housewares,55912.61,-0.11002001287076059,464,-0.056910569105691054,577,-0.06634304207119741
"2018-06",industry_commerce_and_business,2609.9,-0.30973104927545425,21,-0.38235294117647056,26,-0.35
"2018-06",kitchen_dining_laundry_garden_furniture,3538.43,0.5317282010657591,21,1.1,29,1.2307692307692308
"2018-06",luggage_accessories,5070.88,-0.23382780888605506,36,-0.18181818181818182,36,-0.2653061224489796
"2018-06",market_place,556.46,-0.418810381743172,7,-0.46153846153846156,7,-0.5
"2018-06",music,109.08,-0.8503703703703703,3,-0.4,3,-0.4
"2018-06",musical_instruments,16177.92,-0.13750281893707278,46,-0.22033898305084745,47,-0.22950819672131148
"2018-06",office_furniture,12125.58,-0.41804301908199654,59,-0.2804878048780488,76,-0.2692307692307692
"2018-06",party_supplies,84.8,-0.1578947368421053,2,-0.3333333333333333,2,-0.5
"2018-06",perfumery,26963.93,0.10134625674455838,166,-0.07262569832402235,186,-0.05583756345177665
"2018-06",pet_shop,19491.78,0.6647603527705608,151,0.1889763779527559,178,0.3088235294117647
"2018-06",signaling_and_security,5863.18,7.578171177761522,18,2.0,27,2.857142857142857
"2018-06",small_appliances,15431.63,0.452937061422711,43,0.10256410256410256,49,0.020833333333333332
"2018-06",small_appliances_home_oven_and_coffee,3499.0,-0.6556644622894032,3,-0.6666666666666666,3,-0.6666666666666666
"2018-06",sports_leisure,44916.01,-0.2414107298236511,371,-0.17371937639198218,419,-0.14314928425357873
"2018-06",stationery,12859.08,-0.004976248492075183,145,0.1693548387096774,167,0.2846153846153846
"2018-06",tablets_printing_image,50.0,0.0020040080160320926,1,0.0,1,0.0
"2018-06",telephony,22669.86,0.19665988889522337,202,-0.14767932489451477,216,-0.136
"2018-06",toys,21094.95,-0.3311346386834339,176,-0.16587677725118483,190,-0.12844036697247707
"2018-06",unknown,2387.13,-0.5277722827119073,22,-0.4358974358974359,23,-0.4772727272727273
"2018-06",watches_gifts,85027.57,-0.2876673711167211,444,-0.24102564102564103,477,-0.2368
"2018-07",agro_industry_and_commerce,6669.82,0.8970988110814038,26,1.6,27,1.7
"2018-07",air_conditioning,2657.86,-0.25506320244401465,15,0.6666666666666666,17,0.13333333333333333
"2018-07",art,1843.2,-0.26276128536801935,21,-0.25,21,-0.25
"2018-07",arts_and_craftmanship,654.57,,10,,11,
"2018-07",audio,2062.64,0.12670086142383463,21,0.10526315789473684,22,0.1
"2018-07",auto,43466.79,-0.033267656511780035,324,0.208955223880597,341,0.15593220338983052
"2018-07",baby,21834.12,-0.28530634049005055,206,0.004878048780487805,214,-0.04035874439461883
"2018-07",bed_bath_table,54405.23,-0.2321835729047824,511,-0.21263482280431434,617,-0.19240837696335078
"2018-07",books_general_interest,4077.45,0.24483665039429217,25,-0.21875,25,-0.34210526315789475
"2018-07",books_imported,357.79,-0.23576905824807226,5,-0.4444444444444444,7,-0.2222222222222222
"2018-07",books_technical,1994.93,0.14163657485564515,26,0.0,26,0.0
"2018-07",christmas_supplies,509.56,0.6641954342075183,8,0.3333333333333333,8,0.14285714285714285
"2018-07",cine_photo,1178.54,1.7040036709877249,7,-0.2222222222222222,7,-0.46153846153846156
"2018-07",computers,11239.0,-0.14382570275005713,8,0.0,8,-0.38461538461538464
"2018-07",computers_accessories,41063.31,-0.017773846425795995,381,0.08238636363636363,418,0.04239401496259352
"2018-07",consoles_games,8519.11,0.2341152627621864,49,0.1951219512195122,49,0.13953488372093023
"2018-07",construction_tools_construction,15237.47,-0.33599198526040935,98,-0.09259259259259259,115,0.017699115044247787
"2018-07",construction_tools_lights,7249.61,0.5817066332708616,40,0.14285714285714285,55,0.25
"2018-07",construction_tools_safety,1888.95,-0.2636734662056545,15,-0.0625,15,-0.0625
"2018-07",cool_stuff,21152.01,0.09503027742790181,113,0.13,115,0.11650485436893204
"2018-07",costruction_tools_garden,1922.66,1.405008505954168,19,0.7272727272727273,22,1.0
"2018-07",costruction_tools_tools,5501.2,9.438709677419354,10,1.5,12,2.0
"2018-07",diapers_and_hygiene,121.0,-0.6230529595015576,3,-0.5714285714285714,3,-0.5714285714285714
"2018-07",drinks,1260.17,-0.1958431978150305,16,-0.4666666666666667,16,-0.5151515151515151
"2018-07",dvds_blu_ray,83.99,-0.7806362306727956,1,-0.8,1,-0.8333333333333334
"2018-07",electronics,9270.95,-0.04072814413884932,142,-0.1839080459770115,151,-0.2094240837696335
"2018-07",fashion_bags_accessories,6071.07,-0.22857578510663984,74,-0.0975609756097561,74,-0.14942528735632185
"2018-07",fashion_male_clothing,208.7,-0.5339437248771773,5,-0.16666666666666666,5,-0.2857142857142857
"2018-07",fashion_shoes,820.19,-0.3334931495717466,5,-0.5,5,-0.5
"2018-07",fashion_underwear_beach,109.8,-0.1508120649651973,2,-0.3333333333333333,2,-0.7142857142857143
"2018-07",fixed_telephony,9319.39,3.4797867635748343,8,-0.4666666666666667,11,-0.35294117647058826
"2018-07",flowers,47.99,-0.5556481481481481,2,1.0,2,0.0
"2018-07",food,3378.17,1.463695503143278,59,1.4583333333333333,64,1.6666666666666667
"2018-07",food_drink,778.73,1.6500935851624978,14,0.5555555555555556,17,0.5454545454545454
"2018-07",furniture_bedroom,1386.9,-0.11095583946050931,7,-0.125,10,0.1111111111111111
"2018-07",furniture_decor,45393.59,0.07971439186608117,343,0.08544303797468354,436,0.0845771144278607
"2018-07",furniture_living_room,6706.64,0.8936644812261058,49,0.8148148148148148,54,0.8620689655172413
"2018-07",furniture_mattress_and_upholstery,129.9,,1,,1,
"2018-07",garden_tools,25639.88,0.4285074367420072,152,0.02702702702702703,177,-0.03804347826086957
"2018-07",health_beauty,103524.22,-0.030179195943406442,699,-0.11518987341772152,770,-0.12
"2018-07",home_appliances,5173.03,-0.11274565294200384,78,0.2,78,0.2
"2018-07",home_appliances_2,12597.32,0.5154269601285741,22,0.2222222222222222,23,0.21052631578947367
"2018-07",home_comfort_2,38.7,0.5000000000000001,2,1.0,3,0.5
"2018-07",home_confort,2906.48,0.21788903368545448,23,0.4375,23,0.4375
"2018-07",home_construction,6700.25,-0.26327080165241096,57,-0.05,60,-0.15492957746478872
"2018-07",housewares,62583.3,0.11930564500566156,462,-0.004310344827586207,564,-0.022530329289428077
"2018-07",industry_commerce_and_business,4697.21,0.7997662745699069,13,-0.38095238095238093,14,-0.46153846153846156
"2018-07",kitchen_dining_laundry_garden_furniture,3736.95,0.05610397831806761,20,-0.047619047619047616,22,-0.2413793103448276
"2018-07",luggage_accessories,5821.72,0.14806897422143694,53,0.4722222222222222,54,0.5
"2018-07",market_place,186.78,-0.6643424504906014,4,-0.42857142857142855,4,-0.42857142857142855
"2018-07",music,849.3,6.786028602860285,3,0.0,3,0.0
"2018-07",musical_instruments,7871.93,-0.5134151979982593,32,-0.30434782608695654,36,-0.23404255319148937
"2018-07",office_furniture,13225.28,0.09069256893278513,62,0.05084745762711865,80,0.05263157894736842
"2018-07",party_supplies,57.5,-0.32193396226415094,2,0.0,2,0.0
"2018-07",perfumery,20645.97,-0.23431154138139354,168,0.012048192771084338,199,0.06989247311827956
"2018-07",pet_shop,19343.85,-0.0075893530503627835,138,-0.08609271523178808,158,-0.11235955056179775
"2018-07",signaling_and_security,3785.19,-0.354413475281332,19,0.05555555555555555,29,0.07407407407407407
"2018-07",small_appliances,8161.35,-0.471128454997949,35,-0.18604651162790697,42,-0.14285714285714285
"2018-07",small_appliances_home_oven_and_coffee,4699.67,0.3431466133180909,14,3.6666666666666665,15,4.0
"2018-07",sports_leisure,54015.89,0.2025976928939146,410,0.10512129380053908,460,0.09785202863961814
"2018-07",stationery,17217.19,0.3389130482118471,168,0.15862068965517243,190,0.1377245508982036
"2018-07",telephony,26492.68,0.16863006652886253,202,0.0,221,0.023148148148148147
"2018-07",toys,17022.0,-0.19307701606308622,148,-0.1590909090909091,154,-0.18947368421052632
"2018-07",unknown,5222.03,1.1875767134592583,50,1.2727272727272727,57,1.4782608695652173
"2018-07",watches_gifts,95164.79,0.11922274151783928,507,0.14189189189189189,521,0.09224318658280922
"2018-08",agro_industry_and_commerce,5021.09,-0.24719257791064822,14,-0.46153846153846156,18,-0.3333333333333333
"2018-08",air_conditioning,3556.9,0.3382570940531104,17,0.13333333333333333,21,0.23529411764705882
"2018-08",art,1481.39,-0.1962944878472222,18,-0.14285714285714285,18,-0.14285714285714285
"2018-08",arts_and_craftmanship,901.76,0.3776372274928578,9,-0.1,9,-0.18181818181818182
"2018-08",audio,2069.4,0.0032773532948067617,24,0.14285714285714285,26,0.18181818181818182
"2018-08",auto,45032.58,0.036022673862045045,345,0.06481481481481481,370,0.08504398826979472
"2018-08",baby,21266.57,-0.025993719920931063,201,-0.024271844660194174,212,-0.009345794392523364
"2018-08",bed_bath_table,60891.09,0.11921390645715482,555,0.08610567514677103,655,0.06158833063209076
"2018-08",books_general_interest,1564.78,-0.6162356374694969,34,0.36,36,0.44
"2018-08",books_imported,749.0,1.0934067469744821,1,-0.8,1,-0.8571428571428571
"2018-08",books_technical,1483.79,-0.2562195164742623,28,0.07692307692307693,29,0.11538461538461539
"2018-08",christmas_supplies,529.37,0.03887667791820394,10,0.25,10,0.25
"2018-08",cine_photo,595.29,-0.4948919849983878,8,0.14285714285714285,9,0.2857142857142857
"2018-08",computers,8711.5,-0.22488655574339353,10,0.25,12,0.5
"2018-08",computers_accessories,40052.64,-0.02461248253002494,380,-0.0026246719160104987,415,-0.007177033492822967
"2018-08",consoles_games,4381.31,-0.4857080141000644,53,0.08163265306122448,59,0.20408163265306123
"2018-08",construction_tools_construction,22917.16,0.5040003360137871,124,0.2653061224489796,162,0.40869565217391307
"2018-08",construction_tools_lights,8212.53,0.13282369672299627,56,0.4,62,0.12727272727272726
"2018-08",construction_tools_safety,3970.22,1.1018131766325205,21,0.4,25,0.6666666666666666
"2018-08",cool_stuff,15794.89,-0.2532676563598447,116,0.02654867256637168,119,0.034782608695652174
"2018-08",costruction_tools_garden,3688.76,0.9185711462245015,19,0.0,23,0.045454545454545456
"2018-08",costruction_tools_tools,1255.77,-0.771727986621101,14,0.4,14,0.16666666666666666
"2018-08",diapers_and_hygiene,231.89,0.9164462809917354,3,0.0,3,0.0
"2018-08",drinks,1423.26,0.12941904663656484,24,0.5,27,0.6875
"2018-08",dvds_blu_ray,8.9,-0.8940350041671626,1,0.0,1,0.0
"2018-08",electronics,10739.57,0.15841095033410804,114,-0.19718309859154928,119,-0.2119205298013245
"2018-08",fashio_female_clothing,129.97,,2,,3,
"2018-08",fashion_bags_accessories,8127.53,0.33873106388165514,121,0.6351351351351351,126,0.7027027027027027
"2018-08",fashion_male_clothing,381.69,0.8288931480594155,3,-0.4,3,-0.4
"2018-08",fashion_shoes,471.3,-0.42537704678184324,3,-0.4,3,-0.4
"2018-08",fashion_sport,69.9,,1,,1,
"2018-08",fashion_underwear_beach,160.0,0.45719489981785066,1,-0.5,1,-0.5
"2018-08",fixed_telephony,2724.17,-0.7076879495331776,10,0.25,10,-0.09090909090909091
"2018-08",food,8174.18,1.4197065274986163,102,0.7288135593220338,115,0.796875
"2018-08",food_drink,1028.61,0.32088143515724304,16,0.14285714285714285,21,0.23529411764705882
"2018-08",furniture_bedroom,2197.0,0.5841084432907923,10,0.42857142857142855,12,0.2
"2018-08",furniture_decor,41168.55,-0.09307569637034643,341,-0.0058309037900874635,430,-0.013761467889908258
"2018-08",furniture_living_room,5223.34,-0.22116887144680497,38,-0.22448979591836735,40,-0.25925925925925924
"2018-08",garden_tools,16314.7,-0.3636982700387053,120,-0.21052631578947367,136,-0.23163841807909605
"2018-08",health_beauty,119391.01,0.15326645300974007,765,0.0944206008583691,835,0.08441558441558442
"2018-08",home_appliances,6443.85,0.24566260006224605,62,-0.20512820512820512,63,-0.19230769230769232
"2018-08",home_appliances_2,7532.76,-0.40203471849568,14,-0.36363636363636365,14,-0.391304347826087
"2018-08",home_confort,2241.28,-0.22886790894828102,15,-0.34782608695652173,16,-0.30434782608695654
"2018-08",home_construction,6286.16,-0.06180217156076268,44,-0.22807017543859648,48,-0.2
"2018-08",housewares,58763.36,-0.061037688968143294,549,0.18831168831168832,616,0.09219858156028368
"2018-08",industry_commerce_and_business,2364.69,-0.49657562680825423,9,-0.3076923076923077,10,-0.2857142857142857
"2018-08",kitchen_dining_laundry_garden_furniture,2011.47,-0.4617348372335728,19,-0.05,20,-0.09090909090909091
"2018-08",luggage_accessories,6599.75,0.1336426348226984,62,0.16981132075471697,64,0.18518518518518517
"2018-08",market_place,949.27,4.082289324338794,8,1.0,8,1.0
"2018-08",music,497.81,-0.41385847168256207,6,1.0,6,1.0
"2018-08",musical_instruments,10519.34,0.33631015519701013,39,0.21875,41,0.1388888888888889
"2018-08",office_furniture,6758.87,-0.4889431452490987,24,-0.6129032258064516,30,-0.625
"2018-08",party_supplies,1285.29,21.35286956521739,14,6.0,14,6.0
"2018-08",perfumery,24839.74,0.20312777747909158,203,0.20833333333333334,218,0.09547738693467336
"2018-08",pet_shop,24608.07,0.2721392070347941,166,0.2028985507246377,198,0.25316455696202533
"2018-08",signaling_and_security,1825.59,-0.5177018855064079,16,-0.15789473684210525,22,-0.2413793103448276
"2018-08",small_appliances,6168.06,-0.2442353287139995,23,-0.34285714285714286,23,-0.4523809523809524
"2018-08",small_appliances_home_oven_and_coffee,2996.72,-0.3623552291969437,17,0.21428571428571427,17,0.13333333333333333
"2018-08",sports_leisure,50860.18,-0.05842188289408911,432,0.05365853658536585,471,0.02391304347826087
"2018-08",stationery,15445.65,-0.10289367777204057,158,-0.05952380952380952,169,-0.11052631578947368
"2018-08",telephony,36572.91,0.38049113943927165,240,0.18811881188118812,271,0.22624434389140272
"2018-08",toys,16923.75,-0.005771942192456821,151,0.02027027027027027,165,0.07142857142857142
"2018-08",unknown,4221.65,-0.191569179035739,34,-0.32,36,-0.3684210526315789
"2018-08",watches_gifts,69767.06,-0.266881585090452,387,-0.23668639053254437,411,-0.21113243761996162
